time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.018000000000000002,0.019,0.01852380952380953,0.019,0.000499432784842928,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.006,0.007,0.0063500000000000015,0.006,0.0004769696007084728,0.054,0.056,0.05450000000000001,0.054,0.0005916079783099621,0.018000000000000002,0.019,0.018600000000000005,0.019,0.0004898979485566344,0.459,0.461,0.4600500000000001,0.46,0.0004974937185533105,0.054,0.055,0.054900000000000004,0.055,0.0003000000000000003,0.261,0.261,0.261,0.261,0.0,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,12,2,1536,8960,151936,True,896,2
0.018000000000000002,0.019,0.018238095238095244,0.018000000000000002,0.0004259177099999589,0.017,0.018000000000000002,0.017600000000000005,0.018000000000000002,0.0004898979485566361,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.006,0.007,0.006250000000000001,0.006,0.00043301270189221935,0.054,0.056,0.05450000000000001,0.054,0.000741619848709567,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.458,0.46,0.45905000000000007,0.459,0.00038405728739343076,0.054,0.055,0.05405000000000001,0.054,0.00021794494717703385,0.26,0.261,0.26095000000000007,0.261,0.0002179449471770339,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,12,2,1536,8960,151936,True,888,2
0.017,0.019,0.018000000000000006,0.018000000000000002,0.00030860669992418356,0.017,0.018000000000000002,0.017350000000000004,0.017,0.0004769696007084732,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.006,0.007,0.006250000000000001,0.006,0.00043301270189221935,0.053,0.056,0.05455000000000001,0.0545,0.0007399324293474377,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.459,0.46,0.45919999999999994,0.459,0.0004000000000000004,0.053,0.054,0.05305,0.053,0.0002179449471770339,0.26,0.261,0.26095000000000007,0.261,0.0002179449471770339,0.011,0.012,0.011700000000000002,0.012,0.0004582575694955845,12,2,1536,8960,151936,True,880,2
0.017,0.019,0.018000000000000006,0.018000000000000002,0.00030860669992418356,0.017,0.018000000000000002,0.017050000000000003,0.017,0.0002179449471770339,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.006,0.007,0.0062000000000000015,0.006,0.0004,0.053,0.055,0.05415,0.054,0.0005722761571129804,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.459,0.46,0.45940000000000003,0.459,0.0004898979485566361,0.053,0.053,0.053000000000000005,0.053,6.938893903907228e-18,0.261,0.261,0.261,0.261,0.0,0.011,0.012,0.01105,0.011,0.00021794494717703388,12,2,1536,8960,151936,True,872,2
0.017,0.018000000000000002,0.01795238095238096,0.018000000000000002,0.00021295885499998017,0.017,0.018000000000000002,0.017050000000000003,0.017,0.0002179449471770339,0.047,0.048,0.04790000000000001,0.048,0.00030000000000000024,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.053,0.055,0.053750000000000006,0.054,0.0005361902647381809,0.017,0.018000000000000002,0.017350000000000004,0.017,0.00047696960070847314,0.459,0.46,0.45940000000000003,0.459,0.0004898979485566361,0.052000000000000005,0.053,0.05245000000000001,0.052000000000000005,0.0004974937185533069,0.261,0.261,0.261,0.261,0.0,0.011,0.012,0.011150000000000002,0.011,0.0003570714214271428,12,2,1536,8960,151936,True,864,2
0.017,0.018000000000000002,0.01795238095238096,0.018000000000000002,0.00021295885499998017,0.017,0.017,0.017000000000000005,0.017,3.469446951953614e-18,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.006,0.007,0.0060500000000000016,0.006,0.0002179449471770337,0.053,0.055,0.05415000000000001,0.054,0.0006538348415311016,0.017,0.018000000000000002,0.017250000000000005,0.017,0.00043301270189221973,0.459,0.461,0.45990000000000003,0.46,0.00043588989435406776,0.052000000000000005,0.052000000000000005,0.05200000000000001,0.052000000000000005,6.938893903907228e-18,0.261,0.261,0.261,0.261,0.0,0.011,0.011,0.011000000000000001,0.011,1.734723475976807e-18,12,2,1536,8960,151936,True,856,2
0.017,0.018000000000000002,0.01795238095238096,0.018000000000000002,0.00021295885499998017,0.017,0.017,0.017000000000000005,0.017,3.469446951953614e-18,0.047,0.048,0.04710000000000001,0.047,0.0003000000000000003,0.006,0.007,0.006150000000000001,0.006,0.0003570714214271425,0.053,0.055,0.05405000000000001,0.054,0.0007399324293474377,0.017,0.017,0.017000000000000005,0.017,3.469446951953614e-18,0.459,0.46,0.4595000000000001,0.4595,0.0005000000000000004,0.052000000000000005,0.052000000000000005,0.05200000000000001,0.052000000000000005,6.938893903907228e-18,0.26,0.261,0.2609,0.261,0.00030000000000000024,0.011,0.011,0.011000000000000001,0.011,1.734723475976807e-18,12,2,1536,8960,151936,True,848,2
0.017,0.018000000000000002,0.01704761904761905,0.017,0.00021295885499998015,0.017,0.017,0.017000000000000005,0.017,3.469446951953614e-18,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.006,0.007,0.0060500000000000016,0.006,0.0002179449471770337,0.051000000000000004,0.052000000000000005,0.05195000000000001,0.052000000000000005,0.00021794494717703385,0.017,0.018000000000000002,0.017050000000000003,0.017,0.0002179449471770339,0.458,0.459,0.45830000000000004,0.458,0.0004582575694955844,0.051000000000000004,0.052000000000000005,0.05110000000000001,0.051000000000000004,0.0003000000000000003,0.26,0.261,0.26075000000000004,0.261,0.0004330127018922198,0.011,0.011,0.011000000000000001,0.011,1.734723475976807e-18,12,2,1536,8960,151936,True,840,2
0.016,0.018000000000000002,0.017000000000000005,0.017,0.0003086066999241841,0.016,0.017,0.016800000000000002,0.017,0.00040000000000000034,0.047,0.048,0.04780000000000001,0.048,0.00040000000000000034,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.051000000000000004,0.052000000000000005,0.05180000000000001,0.052000000000000005,0.00040000000000000034,0.017,0.017,0.017000000000000005,0.017,3.469446951953614e-18,0.458,0.459,0.4582,0.458,0.00040000000000000034,0.05,0.051000000000000004,0.05095000000000001,0.051000000000000004,0.00021794494717703385,0.26,0.261,0.26080000000000003,0.261,0.00040000000000000034,0.011,0.011,0.011000000000000001,0.011,1.734723475976807e-18,12,2,1536,8960,151936,True,832,2
0.016,0.018000000000000002,0.017000000000000005,0.017,0.0003086066999241841,0.016,0.017,0.016350000000000003,0.016,0.00047696960070847314,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.051000000000000004,0.052000000000000005,0.05180000000000001,0.052000000000000005,0.00040000000000000034,0.017,0.017,0.017000000000000005,0.017,3.469446951953614e-18,0.457,0.458,0.45765,0.458,0.0004769696007084733,0.05,0.051000000000000004,0.050400000000000014,0.05,0.0004898979485566361,0.26,0.261,0.2603,0.26,0.0004582575694955845,0.011,0.011,0.011000000000000001,0.011,1.734723475976807e-18,12,2,1536,8960,151936,True,824,2
0.016,0.017,0.01695238095238096,0.017,0.00021295885499998017,0.016,0.017,0.016100000000000003,0.016,0.00030000000000000024,0.047,0.048,0.047950000000000007,0.048,0.00021794494717703385,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.051000000000000004,0.052000000000000005,0.05185000000000001,0.052000000000000005,0.0003570714214271428,0.016,0.017,0.016600000000000004,0.017,0.0004898979485566361,0.457,0.458,0.4577000000000001,0.458,0.0004582575694955844,0.05,0.05,0.05000000000000001,0.05,6.938893903907228e-18,0.26,0.261,0.2603,0.26,0.0004582575694955844,0.01,0.011,0.010950000000000001,0.011,0.00021794494717703347,12,2,1536,8960,151936,True,816,2
0.016,0.018000000000000002,0.01704761904761905,0.017,0.0003749527559053247,0.016,0.017,0.016050000000000002,0.016,0.0002179449471770339,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.051000000000000004,0.052000000000000005,0.05180000000000001,0.052000000000000005,0.0004000000000000003,0.017,0.017,0.017000000000000005,0.017,3.469446951953614e-18,0.457,0.458,0.45730000000000004,0.457,0.0004582575694955844,0.049,0.05,0.04955000000000001,0.05,0.0004974937185533104,0.26,0.261,0.2605,0.2605,0.0005000000000000004,0.01,0.011,0.01055,0.011,0.0004974937185533095,12,2,1536,8960,151936,True,808,2
0.016,0.017,0.01695238095238096,0.017,0.00021295885499998017,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.047,0.048,0.04735000000000001,0.047,0.0004769696007084732,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.051000000000000004,0.052000000000000005,0.05165000000000001,0.052000000000000005,0.0004769696007084733,0.016,0.017,0.016700000000000003,0.017,0.0004582575694955845,0.385,0.385,0.38499999999999995,0.385,5.551115123125783e-17,0.048,0.049,0.04835000000000001,0.048,0.0004769696007084732,0.26,0.26,0.25999999999999995,0.26,5.551115123125783e-17,0.01,0.011,0.010400000000000001,0.01,0.0004898979485566352,12,2,1536,8960,151936,True,800,2
0.015,0.017,0.01671428571428572,0.017,0.0005471012044321936,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.051000000000000004,0.052000000000000005,0.05150000000000001,0.051500000000000004,0.0005000000000000004,0.016,0.017,0.016300000000000002,0.016,0.0004582575694955844,0.385,0.386,0.38595000000000007,0.386,0.0002179449471770339,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.26,0.261,0.26004999999999995,0.26,0.0002179449471770339,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,12,2,1536,8960,151936,True,792,2
0.016,0.017,0.016190476190476193,0.016,0.00039267672624930137,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.047,0.048,0.047200000000000006,0.047,0.0004000000000000003,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.051000000000000004,0.052000000000000005,0.05135000000000001,0.051000000000000004,0.0004769696007084732,0.016,0.017,0.016100000000000003,0.016,0.00030000000000000024,0.385,0.386,0.38570000000000004,0.386,0.0004582575694955845,0.047,0.048,0.04775000000000001,0.048,0.00043301270189221973,0.26,0.26,0.25999999999999995,0.26,5.551115123125783e-17,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,12,2,1536,8960,151936,True,784,2
0.015,0.016,0.015952380952380957,0.016,0.00021295885499998017,0.015,0.016,0.015650000000000004,0.016,0.0004769696007084733,0.047,0.048,0.047950000000000007,0.048,0.00021794494717703385,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.051000000000000004,0.052000000000000005,0.051550000000000006,0.052000000000000005,0.0004974937185533104,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.385,0.386,0.38534999999999997,0.385,0.0004769696007084733,0.047,0.047,0.04700000000000001,0.047,6.938893903907228e-18,0.26,0.261,0.26060000000000005,0.261,0.000489897948556636,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,12,2,1536,8960,151936,True,776,2
0.015,0.017,0.016380952380952385,0.016,0.000575383141599742,0.015,0.016,0.015500000000000003,0.0155,0.0005000000000000004,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.037,0.038,0.037200000000000004,0.037,0.0004000000000000003,0.016,0.017,0.016050000000000002,0.016,0.0002179449471770339,0.385,0.386,0.38580000000000003,0.386,0.00040000000000000034,0.046,0.047,0.04675000000000001,0.047,0.0004330127018922197,0.259,0.26,0.25965000000000005,0.26,0.0004769696007084733,0.008,0.009000000000000001,0.008250000000000002,0.008,0.0004330127018922198,12,2,1536,8960,151936,True,768,2
0.015,0.017,0.016571428571428577,0.017,0.0005832118435198048,0.015,0.016,0.015050000000000003,0.015,0.00021794494717703385,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.037,0.038,0.03705000000000001,0.037,0.00021794494717703385,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.385,0.386,0.38509999999999994,0.385,0.0003000000000000003,0.046,0.047,0.04610000000000001,0.046,0.0003000000000000003,0.26,0.26,0.25999999999999995,0.26,5.551115123125783e-17,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,12,2,1536,8960,151936,True,760,2
0.015,0.017,0.01647619047619048,0.017,0.0005870870479018078,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.037,0.038,0.037450000000000004,0.037,0.0004974937185533104,0.015,0.016,0.015950000000000002,0.016,0.00021794494717703385,0.385,0.386,0.38505,0.385,0.00021794494717703385,0.046,0.046,0.046000000000000006,0.046,6.938893903907228e-18,0.259,0.259,0.25900000000000006,0.259,5.551115123125783e-17,0.007,0.008,0.007950000000000002,0.008,0.0002179449471770337,12,2,1536,8960,151936,True,752,2
0.015,0.017,0.01642857142857143,0.016,0.0005832118435198048,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.037,0.038,0.03710000000000001,0.037,0.0003000000000000003,0.015,0.016,0.015850000000000003,0.016,0.00035707142142714284,0.385,0.386,0.38544999999999996,0.385,0.0004974937185533104,0.045,0.046,0.04535000000000001,0.045,0.00047696960070847325,0.259,0.26,0.2595,0.2595,0.0005000000000000004,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,12,2,1536,8960,151936,True,744,2
0.015,0.016,0.015952380952380957,0.016,0.00021295885499998017,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.037,0.038,0.03715,0.037,0.00035707142142714284,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.385,0.385,0.38499999999999995,0.385,5.551115123125783e-17,0.045,0.046,0.045450000000000004,0.045,0.0004974937185533104,0.259,0.26,0.25905000000000006,0.259,0.00021794494717703385,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,12,2,1536,8960,151936,True,736,2
0.014,0.016,0.015571428571428575,0.016,0.0005832118435198047,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.037,0.038,0.03705000000000001,0.037,0.00021794494717703385,0.015,0.016,0.015750000000000004,0.016,0.0004330127018922197,0.385,0.386,0.38504999999999995,0.385,0.0002179449471770339,0.044,0.046,0.045000000000000005,0.045,0.0003162277660168382,0.259,0.26,0.2593,0.259,0.0004582575694955844,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,12,2,1536,8960,151936,True,728,2
0.014,0.016,0.015285714285714288,0.015,0.0005471012044321935,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,0.047,0.048,0.04755000000000001,0.048,0.0004974937185533104,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.037,0.038,0.03705000000000001,0.037,0.00021794494717703385,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,0.384,0.385,0.3846,0.385,0.0004898979485566361,0.044,0.045,0.044050000000000006,0.044,0.00021794494717703385,0.259,0.259,0.25900000000000006,0.259,5.551115123125783e-17,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,12,2,1536,8960,151936,True,720,2
0.014,0.016,0.015380952380952384,0.015,0.0005753831415997418,0.014,0.015,0.014050000000000002,0.014,0.00021794494717703353,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.035,0.035,0.03500000000000001,0.035,6.938893903907228e-18,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,0.384,0.385,0.38425000000000004,0.384,0.0004330127018922197,0.043000000000000003,0.044,0.0432,0.043000000000000003,0.00039999999999999763,0.259,0.26,0.25959999999999994,0.26,0.000489897948556636,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,12,2,1536,8960,151936,True,712,2
0.014,0.016,0.015190476190476193,0.015,0.0004994327848429296,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.035,0.035,0.03500000000000001,0.035,6.938893903907228e-18,0.014,0.015,0.014850000000000002,0.015,0.0003570714214271422,0.384,0.385,0.3841500000000001,0.384,0.0003570714214271428,0.043000000000000003,0.043000000000000003,0.04300000000000001,0.043000000000000003,6.938893903907228e-18,0.259,0.26,0.25975000000000004,0.26,0.0004330127018922197,0.007,0.008,0.007950000000000002,0.008,0.00021794494717703366,12,2,1536,8960,151936,True,704,2
0.014,0.016,0.015142857142857145,0.015,0.00046656947481584366,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.047,0.048,0.04790000000000001,0.048,0.00030000000000000024,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.035,0.035,0.03500000000000001,0.035,6.938893903907228e-18,0.014,0.015,0.014400000000000001,0.014,0.0004898979485566352,0.383,0.384,0.38395000000000007,0.384,0.00021794494717703388,0.042,0.043000000000000003,0.04295000000000001,0.043000000000000003,0.00021794494717703385,0.259,0.26,0.2598,0.26,0.00040000000000000034,0.007,0.008,0.007700000000000001,0.008,0.00045825756949558394,12,2,1536,8960,151936,True,696,2
0.014,0.016,0.015047619047619051,0.015,0.0003749527559053244,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.047,0.048,0.04790000000000001,0.048,0.00030000000000000024,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.035,0.035,0.03500000000000001,0.035,6.938893903907228e-18,0.014,0.015,0.014050000000000002,0.014,0.00021794494717703353,0.384,0.384,0.38400000000000006,0.384,5.551115123125783e-17,0.042,0.043000000000000003,0.04250000000000001,0.0425,0.0005000000000000006,0.259,0.26,0.25905000000000006,0.259,0.00021794494717703385,0.007,0.008,0.007350000000000001,0.007,0.00047696960070847287,12,2,1536,8960,151936,True,688,2
0.013000000000000001,0.015,0.014809523809523812,0.015,0.000499432784842929,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.005,0.006,0.005600000000000001,0.006,0.0004898979485566356,0.035,0.035,0.03500000000000001,0.035,6.938893903907228e-18,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.384,0.385,0.38405000000000006,0.384,0.00021794494717703385,0.042,0.042,0.04200000000000001,0.042,6.938893903907228e-18,0.259,0.26,0.25949999999999995,0.2595,0.0005000000000000004,0.007,0.008,0.007050000000000001,0.007,0.0002179449471770337,12,2,1536,8960,151936,True,680,2
0.013000000000000001,0.015,0.014571428571428574,0.015,0.0005832118435198038,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.047,0.048,0.04780000000000001,0.048,0.00040000000000000034,0.005,0.006,0.0055000000000000005,0.0055,0.0005,0.035,0.035,0.03500000000000001,0.035,6.938893903907228e-18,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.384,0.384,0.38400000000000006,0.384,5.551115123125783e-17,0.041,0.042,0.04195000000000001,0.042,0.00021794494717703385,0.259,0.26,0.2591500000000001,0.259,0.0003570714214271428,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,12,2,1536,8960,151936,True,672,2
0.013000000000000001,0.015,0.014142857142857145,0.014,0.00046656947481584307,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.005,0.006,0.005550000000000001,0.006,0.00049749371855331,0.035,0.035,0.03500000000000001,0.035,6.938893903907228e-18,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.384,0.385,0.38445,0.384,0.0004974937185533104,0.041,0.042,0.04125000000000001,0.041,0.0004330127018922198,0.259,0.26,0.25910000000000005,0.259,0.00030000000000000024,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,12,2,1536,8960,151936,True,664,2
0.013000000000000001,0.015,0.014142857142857145,0.014,0.00046656947481584307,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.047,0.048,0.04760000000000001,0.048,0.0004898979485566361,0.005,0.006,0.0055000000000000005,0.0055,0.0005,0.035,0.035,0.03500000000000001,0.035,6.938893903907228e-18,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.383,0.384,0.3839500000000001,0.384,0.00021794494717703385,0.041,0.042,0.04105000000000001,0.041,0.00021794494717703385,0.259,0.259,0.25900000000000006,0.259,5.551115123125783e-17,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,12,2,1536,8960,151936,True,656,2
0.013000000000000001,0.015,0.014095238095238096,0.014,0.0004259177099999596,0.013000000000000001,0.014,0.013100000000000004,0.013000000000000001,0.00029999999999999976,0.047,0.048,0.047950000000000007,0.048,0.00021794494717703385,0.005,0.006,0.0055000000000000005,0.0055,0.0005,0.035,0.035,0.03500000000000001,0.035,6.938893903907228e-18,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.383,0.384,0.3838500000000001,0.384,0.00035707142142714273,0.04,0.041,0.040650000000000006,0.041,0.0004769696007084733,0.26,0.26,0.25999999999999995,0.26,5.551115123125783e-17,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,12,2,1536,8960,151936,True,648,2
0.013000000000000001,0.014,0.013952380952380957,0.014,0.0002129588549999798,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.034,0.035,0.03405000000000001,0.034,0.00021794494717703385,0.004,0.005,0.004800000000000001,0.005,0.0004,0.034,0.035,0.03445000000000001,0.034,0.0004974937185533104,0.013000000000000001,0.014,0.013300000000000003,0.013000000000000001,0.00045825756949558356,0.366,0.367,0.36649999999999994,0.3665,0.0005000000000000004,0.038,0.039,0.038500000000000006,0.0385,0.0005000000000000006,0.259,0.259,0.25900000000000006,0.259,5.551115123125783e-17,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,12,2,1536,8960,151936,True,640,2
0.012,0.014,0.01390476190476191,0.014,0.0004259177099999599,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.034,0.035,0.034100000000000005,0.034,0.00030000000000000024,0.004,0.005,0.004650000000000001,0.005,0.00047696960070847287,0.035,0.035,0.03500000000000001,0.035,6.938893903907228e-18,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.366,0.367,0.3660499999999999,0.366,0.00021794494717703385,0.037,0.038,0.037950000000000005,0.038,0.00021794494717703385,0.181,0.182,0.18105,0.181,0.00021794494717703385,0.006,0.007,0.006600000000000002,0.007,0.0004898979485566356,12,2,1536,8960,151936,True,632,2
0.012,0.014,0.013714285714285719,0.014,0.000547101204432193,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.034,0.035,0.034100000000000005,0.034,0.00030000000000000024,0.004,0.005,0.004650000000000001,0.005,0.00047696960070847287,0.035,0.035,0.03500000000000001,0.035,6.938893903907228e-18,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.366,0.367,0.3660499999999999,0.366,0.00021794494717703385,0.037,0.038,0.03710000000000001,0.037,0.0003000000000000003,0.181,0.182,0.18105,0.181,0.00021794494717703385,0.006,0.007,0.006150000000000001,0.006,0.0003570714214271425,12,2,1536,8960,151936,True,624,2
0.012,0.014,0.013428571428571432,0.013000000000000001,0.000583211843519804,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.035,0.035,0.03500000000000001,0.035,6.938893903907228e-18,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,0.035,0.035,0.03500000000000001,0.035,6.938893903907228e-18,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.309,0.31,0.3098499999999999,0.31,0.0003570714214271428,0.037,0.037,0.037000000000000005,0.037,6.938893903907228e-18,0.181,0.181,0.181,0.181,0.0,0.006,0.007,0.006100000000000001,0.006,0.00030000000000000003,12,2,1536,8960,151936,True,616,2
0.012,0.014,0.013380952380952386,0.013000000000000001,0.0005753831415997412,0.012,0.013000000000000001,0.012950000000000003,0.013000000000000001,0.00021794494717703385,0.034,0.035,0.03495000000000001,0.035,0.00021794494717703385,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,0.035,0.035,0.03500000000000001,0.035,6.938893903907228e-18,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.309,0.31,0.3095,0.3095,0.0005000000000000004,0.036000000000000004,0.037,0.03690000000000001,0.037,0.0002999999999999982,0.181,0.181,0.181,0.181,0.0,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,12,2,1536,8960,151936,True,608,2
0.012,0.014,0.013190476190476193,0.013000000000000001,0.0004994327848429291,0.012,0.013000000000000001,0.012600000000000004,0.013000000000000001,0.0004898979485566361,0.034,0.035,0.03495000000000001,0.035,0.00021794494717703385,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,0.035,0.035,0.03500000000000001,0.035,6.938893903907228e-18,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.309,0.31,0.30954999999999994,0.31,0.0004974937185533105,0.036000000000000004,0.037,0.03650000000000001,0.036500000000000005,0.000499999999999997,0.181,0.182,0.18109999999999998,0.181,0.00030000000000000024,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,12,2,1536,8960,151936,True,600,2
